sku,fssai_id,license_type,expiry_date,coa_present,label_approved
SKU00817,FSSAI680210,State,2027-01-01,1,1
SKU01853,FSSAI464519,State,2025-08-28,1,1
SKU01748,FSSAI536201,Central,2027-01-18,1,1
SKU00091,FSSAI348053,None,2025-02-25,1,1
SKU01204,FSSAI115276,State,2025-11-16,1,1
SKU01387,FSSAI256633,State,2025-12-24,1,1
SKU00943,FSSAI568795,Central,2026-10-07,0,1
SKU01887,FSSAI926595,Central,2026-10-14,1,0
SKU00869,FSSAI488558,State,2025-01-28,1,1
SKU00651,FSSAI113343,State,2027-06-15,1,1
SKU01468,FSSAI149538,None,2026-01-19,0,1
SKU00280,FSSAI100662,State,2025-09-28,1,1
SKU01178,FSSAI323193,Central,2026-12-11,1,1
SKU00002,FSSAI148155,Central,2025-07-30,1,0
SKU00841,FSSAI812672,State,2026-05-21,0,1
SKU01499,FSSAI461667,State,2025-03-17,1,1
SKU01048,FSSAI855188,State,2027-06-08,0,1
SKU00546,FSSAI509340,State,2025-11-06,0,1
SKU00164,FSSAI896678,None,2025-02-07,0,1
SKU01011,FSSAI811799,State,2025-10-18,1,1
SKU00526,FSSAI522887,None,2025-10-20,1,1
SKU00069,FSSAI206768,Central,2026-05-30,1,1
SKU00647,FSSAI720939,None,2026-11-26,1,1
SKU00294,FSSAI916373,State,2026-03-10,1,1
SKU01607,FSSAI725412,None,2025-07-04,1,1
SKU00841,FSSAI473178,None,2026-06-14,1,1
SKU01068,FSSAI776383,Central,2025-09-01,1,1
SKU01587,FSSAI313181,State,2026-05-05,1,1
SKU00951,FSSAI118127,State,2025-04-22,0,1
SKU01820,FSSAI474799,State,2026-09-25,0,1
SKU00996,FSSAI506221,State,2025-10-14,1,1
SKU00102,FSSAI407006,None,2026-09-10,0,1
SKU01926,FSSAI201807,State,2025-03-18,1,1
SKU00156,FSSAI685061,State,2025-07-29,1,1
SKU00464,FSSAI373740,None,2025-09-18,1,0
SKU00374,FSSAI904524,State,2025-01-04,1,1
SKU00815,FSSAI692794,None,2025-01-03,0,1
SKU00687,FSSAI300888,State,2025-07-12,1,1
SKU01010,FSSAI965565,None,2026-07-20,1,1
SKU01292,FSSAI559564,State,2027-02-01,0,1
SKU01892,FSSAI667659,None,2025-10-13,0,1
SKU00959,FSSAI797267,State,2026-10-02,1,1
SKU00014,FSSAI985701,Central,2026-04-12,1,1
SKU01291,FSSAI408480,Central,2025-02-16,1,1
SKU00263,FSSAI552977,None,2026-06-08,0,1
SKU01975,FSSAI570627,State,2027-06-11,1,1
SKU01645,FSSAI697145,State,2027-05-22,0,1
SKU01537,FSSAI154301,Central,2025-11-23,1,1
SKU01657,FSSAI627070,State,2025-12-26,1,1
SKU01074,FSSAI898144,None,2027-01-02,1,1
SKU01998,FSSAI603161,None,2026-10-07,1,1
SKU01003,FSSAI856037,State,2026-03-10,1,1
SKU01317,FSSAI120453,Central,2027-01-08,1,1
SKU01267,FSSAI785378,Central,2026-07-31,0,1
SKU01643,FSSAI224062,State,2026-02-23,1,1
SKU01247,FSSAI656604,None,2025-01-19,1,0
SKU01359,FSSAI595037,Central,2027-01-29,1,1
SKU00689,FSSAI269864,State,2026-03-03,1,1
SKU01310,FSSAI534577,State,2025-01-16,1,1
SKU01612,FSSAI773960,State,2027-03-18,1,0
SKU00574,FSSAI942683,State,2025-11-20,1,1
SKU00460,FSSAI136615,None,2026-05-22,1,1
SKU01771,FSSAI132747,None,2026-12-27,1,1
SKU00572,FSSAI218487,None,2025-03-24,1,1
SKU00576,FSSAI761675,Central,2025-05-03,1,1
SKU00152,FSSAI886558,Central,2025-07-29,1,1
SKU01736,FSSAI313956,State,2026-09-08,1,1
SKU00256,FSSAI548504,State,2025-12-18,1,0
SKU01564,FSSAI490449,Central,2026-12-29,0,0
SKU01759,FSSAI821349,None,2026-06-01,1,1
SKU00172,FSSAI228844,None,2025-07-27,1,1
SKU00787,FSSAI149917,Central,2027-04-12,1,1
SKU00784,FSSAI342143,Central,2025-01-17,1,1
SKU00157,FSSAI384566,None,2025-12-07,0,1
SKU00465,FSSAI409986,Central,2026-05-01,1,1
SKU01990,FSSAI417735,None,2025-06-06,1,1
SKU01516,FSSAI364309,State,2025-04-16,1,1
SKU00909,FSSAI237915,State,2025-09-14,1,1
SKU01830,FSSAI730669,State,2025-03-07,0,1
SKU00698,FSSAI724223,State,2025-02-05,1,0
SKU01342,FSSAI145367,None,2026-03-26,1,1
SKU00232,FSSAI512504,State,2026-12-29,1,1
SKU00437,FSSAI607456,Central,2027-03-21,1,1
SKU00618,FSSAI387581,None,2025-01-31,1,1
SKU00852,FSSAI797581,State,2027-04-02,1,0
SKU01181,FSSAI459602,Central,2025-06-25,1,1
SKU01954,FSSAI542435,None,2026-02-12,1,1
SKU01957,FSSAI685761,Central,2025-05-30,1,1
SKU01874,FSSAI520341,State,2025-01-31,1,1
SKU00229,FSSAI958259,Central,2026-03-15,0,0
SKU00049,FSSAI492403,Central,2026-11-25,1,0
SKU01926,FSSAI272841,None,2026-12-05,1,1
SKU00244,FSSAI415499,Central,2026-11-01,1,1
SKU00574,FSSAI140495,Central,2027-04-09,1,1
SKU00682,FSSAI496183,State,2027-01-21,1,0
SKU01365,FSSAI248649,None,2027-03-16,1,1
SKU00238,FSSAI925646,State,2025-08-12,1,1
SKU00615,FSSAI915916,None,2027-03-26,1,1
SKU00817,FSSAI232168,State,2025-06-01,1,1
SKU00137,FSSAI222504,None,2025-07-26,0,1
SKU01195,FSSAI439326,State,2027-01-16,1,1
SKU00211,FSSAI460912,None,2025-03-20,1,1
SKU00261,FSSAI740975,Central,2025-03-21,1,1
SKU00525,FSSAI726373,None,2026-08-29,1,1
SKU01615,FSSAI557376,None,2027-02-22,0,0
SKU00720,FSSAI600890,None,2025-01-24,1,1
SKU00631,FSSAI243578,Central,2026-11-07,1,0
SKU00193,FSSAI430748,State,2025-07-17,1,1
SKU01305,FSSAI546137,State,2026-05-26,1,1
SKU00346,FSSAI905430,State,2025-01-24,1,1
SKU00722,FSSAI286919,State,2026-03-10,1,1
SKU00369,FSSAI293186,State,2025-11-14,0,1
SKU00738,FSSAI996646,State,2027-02-03,1,1
SKU01542,FSSAI289582,State,2026-03-15,0,1
SKU00632,FSSAI230950,State,2025-04-15,1,1
SKU01111,FSSAI738570,None,2025-08-22,1,1
SKU00850,FSSAI108298,Central,2025-05-27,0,1
SKU00014,FSSAI447902,State,2027-05-02,1,1
SKU01515,FSSAI347371,None,2025-12-20,1,1
SKU00563,FSSAI325920,None,2025-01-10,1,1
SKU00014,FSSAI766057,None,2025-10-17,0,1
SKU01765,FSSAI778970,State,2025-11-12,1,1
SKU01522,FSSAI791962,None,2025-04-25,1,0
SKU00876,FSSAI409220,State,2025-01-22,1,1
SKU01698,FSSAI560929,State,2025-09-01,1,1
SKU01486,FSSAI931655,State,2027-03-17,1,1
SKU01978,FSSAI130827,None,2027-02-10,1,1
SKU01908,FSSAI371182,State,2025-01-14,1,1
SKU01248,FSSAI623138,State,2025-07-05,0,1
SKU00714,FSSAI422230,State,2025-05-21,1,1
SKU00809,FSSAI603736,None,2025-07-21,0,1
SKU00262,FSSAI507683,State,2026-03-18,1,1
SKU01864,FSSAI418320,Central,2025-12-14,1,0
SKU00642,FSSAI667472,State,2025-01-03,1,1
SKU00710,FSSAI402591,State,2025-04-21,1,1
SKU01811,FSSAI817995,State,2026-04-02,1,1
SKU00927,FSSAI923622,State,2026-12-25,1,0
SKU00159,FSSAI441500,None,2026-03-12,1,1
SKU01754,FSSAI490453,State,2025-02-25,1,1
SKU00459,FSSAI726301,State,2027-04-04,1,1
SKU00878,FSSAI333661,None,2026-09-21,1,1
SKU01087,FSSAI729965,Central,2026-04-12,1,1
SKU01088,FSSAI558304,State,2026-11-25,1,1
SKU01484,FSSAI442105,None,2025-01-02,1,1
SKU01793,FSSAI279015,Central,2026-04-25,1,1
SKU00395,FSSAI201071,State,2026-07-26,1,0
SKU00191,FSSAI989300,None,2025-11-12,1,1
SKU01028,FSSAI964120,State,2025-02-11,0,1
SKU01136,FSSAI957505,Central,2027-05-17,1,1
SKU01543,FSSAI343018,State,2027-01-10,1,1
SKU00546,FSSAI660335,State,2026-03-18,0,1
SKU01876,FSSAI336164,State,2025-09-18,1,1
SKU00838,FSSAI427721,State,2025-04-16,1,1
SKU01934,FSSAI106403,State,2027-03-12,1,1
SKU00312,FSSAI612857,Central,2025-07-25,1,1
SKU00771,FSSAI970775,Central,2025-02-28,1,1
SKU01311,FSSAI185810,State,2026-08-01,1,1
SKU01740,FSSAI243843,None,2026-04-11,0,1
SKU00738,FSSAI401433,State,2026-06-18,1,1
SKU00892,FSSAI449193,State,2026-06-05,1,1
SKU01065,FSSAI864049,State,2025-10-03,1,1
SKU00783,FSSAI464587,State,2025-03-28,1,1
SKU01691,FSSAI328758,State,2025-10-23,0,0
SKU00352,FSSAI206564,State,2026-05-29,1,1
SKU00489,FSSAI274298,Central,2026-06-15,1,1
SKU01596,FSSAI835593,None,2027-02-09,1,1
SKU01382,FSSAI969164,State,2025-06-28,0,1
SKU00653,FSSAI724880,State,2027-06-13,1,1
SKU01633,FSSAI159094,State,2025-07-22,1,1
SKU00858,FSSAI103485,Central,2026-01-01,0,1
SKU00260,FSSAI877018,State,2025-08-30,1,0
SKU01792,FSSAI361238,Central,2026-11-29,1,0
SKU01292,FSSAI513544,State,2026-08-14,1,1
SKU00287,FSSAI233930,State,2026-04-19,0,1
SKU00073,FSSAI790395,State,2025-09-16,1,1
SKU00873,FSSAI293813,None,2025-05-12,1,1
SKU00295,FSSAI195844,None,2025-11-25,0,0
SKU00449,FSSAI171292,None,2027-06-07,1,1
SKU01131,FSSAI851966,State,2025-09-27,1,1
SKU00997,FSSAI916979,State,2027-04-06,1,0
SKU00905,FSSAI595243,State,2027-01-03,1,1
SKU00858,FSSAI348332,State,2027-03-14,1,1
SKU00949,FSSAI916631,State,2026-04-09,1,1
SKU00799,FSSAI771185,Central,2026-11-09,1,0
SKU00567,FSSAI250141,State,2025-04-11,0,1
SKU00161,FSSAI764070,None,2026-06-18,1,1
SKU01012,FSSAI585820,State,2025-11-22,1,1
SKU00759,FSSAI618681,State,2026-12-05,1,1
SKU00951,FSSAI264681,State,2026-07-11,1,1
SKU01078,FSSAI546272,Central,2026-05-13,0,1
SKU01921,FSSAI909921,State,2025-02-01,0,1
SKU00224,FSSAI383849,None,2026-10-25,1,1
SKU00765,FSSAI662111,Central,2025-08-17,1,1
SKU00085,FSSAI773749,State,2026-10-23,1,1
SKU00662,FSSAI672079,State,2027-03-12,1,1
SKU00108,FSSAI867040,State,2025-05-20,1,1
SKU01049,FSSAI358348,State,2025-01-06,0,1
SKU00703,FSSAI747480,State,2026-08-14,1,1
SKU00325,FSSAI463336,None,2026-10-28,0,1
SKU00505,FSSAI682678,None,2026-04-17,1,1
SKU01522,FSSAI436577,State,2027-05-22,1,1
SKU00752,FSSAI846969,Central,2025-05-26,0,1
SKU00958,FSSAI807900,None,2026-02-03,1,0
SKU01638,FSSAI436832,Central,2025-07-27,1,0
SKU01083,FSSAI681061,State,2027-06-13,0,1
SKU01888,FSSAI440497,Central,2026-03-26,1,1
SKU00122,FSSAI279274,Central,2026-03-22,1,1
SKU01470,FSSAI289734,State,2025-06-04,1,1
SKU00930,FSSAI712846,State,2026-04-12,1,1
SKU00103,FSSAI801070,State,2025-08-17,0,1
SKU01409,FSSAI420102,Central,2025-12-07,1,1
SKU01586,FSSAI278584,State,2025-04-08,1,1
SKU00665,FSSAI814361,State,2026-09-14,1,1
SKU00511,FSSAI982584,State,2026-04-08,1,1
SKU01333,FSSAI463096,State,2026-08-08,1,0
SKU00526,FSSAI246740,Central,2027-05-23,1,1
SKU01081,FSSAI847427,State,2026-09-12,1,1
SKU00268,FSSAI427814,None,2025-10-02,1,1
SKU00201,FSSAI206328,Central,2025-08-20,1,1
SKU01066,FSSAI525805,None,2025-11-16,1,1
SKU01725,FSSAI221274,State,2027-04-21,0,1
SKU00059,FSSAI626759,None,2025-04-20,1,1
SKU01590,FSSAI443609,Central,2025-02-21,1,1
SKU00381,FSSAI613019,State,2026-03-07,0,1
SKU01608,FSSAI486131,State,2026-08-18,0,1
SKU00534,FSSAI744819,None,2026-03-30,1,1
SKU00733,FSSAI188115,State,2027-03-30,1,1
SKU01998,FSSAI570419,State,2025-10-15,1,1
SKU01326,FSSAI169793,State,2026-11-28,1,0
SKU01302,FSSAI157398,State,2026-02-24,1,1
SKU00899,FSSAI452309,State,2027-06-11,1,1
SKU01753,FSSAI154762,Central,2026-10-24,1,1
SKU01099,FSSAI654794,None,2025-02-03,0,1
SKU00468,FSSAI993050,Central,2025-08-19,1,0
SKU00315,FSSAI767661,State,2025-12-26,1,1
SKU01016,FSSAI149454,State,2025-10-30,1,1
SKU00091,FSSAI480919,State,2025-11-19,0,1
SKU01457,FSSAI423500,State,2025-09-10,0,1
SKU01086,FSSAI728397,State,2027-01-31,1,1
SKU01617,FSSAI197251,State,2026-05-23,1,1
SKU00925,FSSAI370874,None,2026-12-14,1,0
SKU00236,FSSAI570010,State,2025-08-08,1,1
SKU00865,FSSAI576166,State,2027-05-02,0,0
SKU00353,FSSAI422181,Central,2026-03-10,1,1
SKU00966,FSSAI382323,State,2026-07-05,1,1
SKU00446,FSSAI594525,Central,2025-07-21,1,1
SKU00097,FSSAI341509,Central,2025-11-10,1,1
SKU00388,FSSAI901831,State,2025-04-10,1,1
SKU00161,FSSAI483906,None,2025-11-11,1,0
SKU01893,FSSAI769650,State,2027-02-14,0,0
SKU01039,FSSAI325259,Central,2026-05-07,1,1
SKU00818,FSSAI473945,State,2025-10-08,0,1
SKU00390,FSSAI909896,State,2027-01-26,1,1
SKU01370,FSSAI248002,Central,2025-08-11,1,1
SKU00372,FSSAI412017,State,2026-02-22,1,1
SKU00932,FSSAI559654,None,2026-03-25,1,1
SKU01938,FSSAI654617,State,2027-04-14,1,1
SKU00696,FSSAI867348,State,2025-01-08,1,1
SKU00871,FSSAI879458,Central,2025-11-30,1,1
SKU01461,FSSAI994618,State,2026-09-07,1,1
SKU00485,FSSAI867818,State,2025-05-10,1,1
SKU01472,FSSAI410165,State,2025-12-17,1,1
SKU00851,FSSAI217582,State,2025-01-09,1,1
SKU01130,FSSAI973743,Central,2027-01-20,1,1
SKU00889,FSSAI927820,State,2025-01-14,1,1
SKU00974,FSSAI985107,None,2027-03-19,0,1
SKU01257,FSSAI583649,State,2025-05-08,1,0
SKU00151,FSSAI224867,Central,2026-12-24,0,1
SKU01865,FSSAI473719,None,2025-12-23,1,1
SKU01728,FSSAI708783,State,2027-01-18,1,1
SKU01674,FSSAI414866,State,2025-05-11,1,1
SKU01542,FSSAI836444,None,2025-06-22,1,1
SKU00603,FSSAI944919,State,2026-03-25,1,1
SKU00383,FSSAI698816,State,2026-09-24,1,1
SKU01764,FSSAI581781,Central,2025-06-22,1,1
SKU00927,FSSAI309126,State,2025-05-02,1,1
SKU01593,FSSAI372585,State,2027-01-19,1,1
SKU00428,FSSAI403442,None,2027-03-14,1,1
SKU00393,FSSAI988568,None,2027-05-23,1,0
SKU00519,FSSAI732327,None,2025-06-01,0,1
SKU00188,FSSAI313043,State,2025-05-10,1,1
SKU00523,FSSAI138427,State,2025-10-19,1,1
SKU00853,FSSAI449563,State,2025-08-22,1,1
SKU01193,FSSAI342606,State,2026-11-08,1,1
SKU00453,FSSAI612051,State,2027-06-18,1,1
SKU01840,FSSAI635345,State,2025-03-23,1,0
SKU01686,FSSAI660270,Central,2025-02-18,0,1
SKU00076,FSSAI131756,None,2027-05-05,0,1
SKU00968,FSSAI333041,State,2025-09-05,1,1
SKU01089,FSSAI304719,Central,2026-02-11,1,1
SKU01841,FSSAI230874,Central,2025-09-12,1,1
SKU00994,FSSAI655589,State,2025-09-19,1,1
SKU01993,FSSAI328351,None,2026-10-23,1,1
SKU01152,FSSAI541749,Central,2025-05-04,1,1
SKU01644,FSSAI187184,State,2026-11-21,1,1
SKU01071,FSSAI925769,Central,2026-01-11,1,1
SKU00854,FSSAI171982,None,2026-10-14,1,1
SKU01458,FSSAI821819,State,2026-11-08,1,1
SKU00527,FSSAI310804,None,2025-04-02,1,1
SKU01770,FSSAI351286,State,2026-04-11,1,1
SKU00767,FSSAI965597,Central,2025-01-06,1,1
SKU00415,FSSAI775607,State,2025-09-30,1,1
SKU01673,FSSAI646481,State,2027-04-16,1,1
SKU00073,FSSAI730063,Central,2027-02-25,1,1
SKU00803,FSSAI291071,None,2026-01-16,1,1
SKU00743,FSSAI547871,State,2026-12-06,0,1
SKU00786,FSSAI139252,Central,2027-04-11,1,1
SKU00471,FSSAI637898,None,2026-12-09,1,1
SKU00283,FSSAI597480,State,2025-08-11,1,1
SKU00090,FSSAI630608,None,2026-03-27,1,1
SKU01680,FSSAI660933,Central,2025-02-04,1,1
SKU00632,FSSAI283587,State,2027-03-15,1,1
SKU01378,FSSAI951532,None,2025-08-09,1,1
SKU01418,FSSAI683864,State,2025-11-07,0,1
SKU01682,FSSAI171635,State,2025-03-11,1,1
SKU01977,FSSAI469755,State,2026-12-26,1,1
SKU01302,FSSAI932992,State,2027-03-23,1,1
SKU00640,FSSAI282544,State,2025-05-20,1,1
SKU01586,FSSAI603231,None,2025-11-18,0,1
SKU00408,FSSAI669696,None,2026-01-27,1,1
SKU01228,FSSAI598302,None,2025-04-09,1,1
SKU00454,FSSAI305834,None,2025-04-24,1,1
SKU01169,FSSAI110111,State,2026-11-08,1,1
SKU01139,FSSAI399096,Central,2026-03-20,1,1
SKU00220,FSSAI967392,State,2026-09-14,1,1
SKU00523,FSSAI681804,State,2027-05-12,1,1
SKU01533,FSSAI555915,State,2026-01-15,1,1
SKU01088,FSSAI292890,State,2026-12-25,1,0
SKU01847,FSSAI431318,State,2025-03-25,1,0
SKU00817,FSSAI817510,State,2027-02-17,0,1
SKU00756,FSSAI165635,State,2026-08-25,0,1
SKU00492,FSSAI428687,State,2026-08-30,0,1
SKU00474,FSSAI290357,State,2025-05-15,1,1
SKU01689,FSSAI228164,State,2025-11-02,1,1
SKU01343,FSSAI566794,State,2027-03-25,1,1
SKU00876,FSSAI825100,State,2027-06-03,1,1
SKU00330,FSSAI420580,None,2025-03-22,1,1
SKU00108,FSSAI528441,Central,2025-12-04,1,1
SKU00047,FSSAI442585,State,2026-10-03,1,1
SKU00053,FSSAI972134,State,2027-06-08,1,1
SKU01352,FSSAI792997,None,2025-01-24,1,1
SKU01971,FSSAI323039,State,2026-01-28,1,1
SKU00522,FSSAI443343,None,2026-10-25,1,1
SKU00087,FSSAI864347,State,2027-01-24,1,1
SKU00471,FSSAI337425,State,2025-01-17,1,1
SKU01523,FSSAI606075,State,2027-01-31,1,1
SKU01419,FSSAI951619,State,2025-07-01,0,1
SKU01961,FSSAI944918,State,2026-07-04,1,1
SKU00199,FSSAI922344,State,2025-01-30,1,0
SKU00146,FSSAI636721,Central,2026-09-25,1,1
SKU01208,FSSAI152431,State,2025-04-19,0,1
SKU00625,FSSAI206458,State,2025-11-20,1,1
SKU00243,FSSAI636749,State,2025-09-29,0,1
SKU01601,FSSAI691947,Central,2025-07-08,0,0
SKU00231,FSSAI212596,None,2025-10-17,1,0
SKU00145,FSSAI473545,State,2026-08-29,1,1
SKU00499,FSSAI545493,State,2027-06-15,0,1
SKU01687,FSSAI818860,State,2027-03-17,1,1
SKU00831,FSSAI601603,State,2025-01-31,1,1
SKU00218,FSSAI297123,None,2026-11-28,1,1
SKU01497,FSSAI406747,State,2026-09-28,1,1
SKU00577,FSSAI392779,State,2025-11-28,1,1
SKU01852,FSSAI500048,State,2025-05-01,1,0
SKU01524,FSSAI620685,Central,2025-10-30,1,1
SKU01273,FSSAI191878,State,2025-07-11,0,1
SKU01171,FSSAI870934,State,2026-12-23,1,1
SKU00000,FSSAI602467,State,2026-08-10,1,1
SKU01490,FSSAI564197,State,2025-04-07,1,1
SKU00330,FSSAI878365,None,2025-02-10,1,1
SKU00450,FSSAI497305,Central,2026-11-07,1,1
SKU00552,FSSAI270483,State,2025-11-17,1,1
SKU01246,FSSAI721270,State,2026-11-15,0,1
SKU01340,FSSAI948373,None,2027-05-23,1,1
SKU00253,FSSAI516798,State,2026-02-08,1,0
SKU01858,FSSAI717454,State,2026-06-09,1,1
SKU00544,FSSAI168476,None,2026-02-28,1,1
SKU01390,FSSAI425469,State,2027-03-31,1,1
SKU01668,FSSAI335388,State,2027-02-01,1,0
SKU01142,FSSAI320096,Central,2026-01-27,0,1
SKU01653,FSSAI953155,State,2026-07-09,0,1
SKU01437,FSSAI515292,None,2026-07-08,0,1
SKU00246,FSSAI243184,State,2026-10-02,1,0
SKU00662,FSSAI716206,Central,2026-10-02,1,1
SKU01575,FSSAI733970,State,2026-12-18,1,1
SKU00178,FSSAI703551,State,2025-03-26,1,0
SKU00020,FSSAI369434,State,2026-09-22,0,1
SKU01533,FSSAI494338,Central,2027-04-05,1,1
SKU00243,FSSAI759664,None,2025-01-25,1,1
SKU01428,FSSAI932429,None,2026-01-03,1,1
SKU01777,FSSAI550899,State,2027-06-17,1,1
SKU01743,FSSAI374719,Central,2025-09-06,1,1
SKU01884,FSSAI458041,State,2027-01-20,1,1
SKU01565,FSSAI155216,State,2026-09-25,1,1
SKU00503,FSSAI739202,None,2026-07-25,1,1
SKU00526,FSSAI716082,State,2027-04-20,1,1
SKU01607,FSSAI703052,None,2026-08-01,0,1
SKU01814,FSSAI714294,State,2026-05-03,1,1
SKU00185,FSSAI928686,State,2026-05-25,1,1
SKU00579,FSSAI130401,State,2026-05-13,1,1
SKU01068,FSSAI822986,State,2026-05-16,1,1
SKU01317,FSSAI138725,State,2025-01-25,0,1
SKU00799,FSSAI217614,None,2026-06-05,1,1
SKU00205,FSSAI150566,State,2025-09-23,1,1
SKU00773,FSSAI658121,None,2026-11-17,1,1
SKU01505,FSSAI724508,Central,2026-05-09,1,1
SKU01602,FSSAI681019,State,2025-01-14,1,0
SKU00124,FSSAI456813,State,2026-07-12,1,1
SKU00417,FSSAI602992,Central,2026-10-22,1,1
SKU01741,FSSAI338944,Central,2025-02-14,0,1
SKU01416,FSSAI705489,State,2025-01-11,1,1
SKU01129,FSSAI117785,None,2026-03-04,0,1
SKU01174,FSSAI657099,Central,2026-09-29,1,1
SKU01409,FSSAI345317,State,2026-07-10,1,1
SKU01519,FSSAI973107,State,2025-11-26,1,0
SKU00849,FSSAI816972,State,2025-05-05,0,1
SKU00312,FSSAI843304,State,2025-06-04,1,1
SKU01083,FSSAI456914,State,2025-12-20,1,1
SKU01946,FSSAI271678,Central,2025-01-01,1,1
SKU00514,FSSAI199824,State,2025-12-24,1,1
SKU00639,FSSAI838482,State,2025-02-01,1,1
SKU00600,FSSAI189112,None,2027-02-25,1,0
SKU01308,FSSAI666548,Central,2026-10-04,1,1
SKU00220,FSSAI723327,State,2025-10-13,1,1
SKU00206,FSSAI529495,Central,2025-01-10,0,0
SKU01884,FSSAI795804,State,2026-02-04,0,1
SKU00317,FSSAI647427,Central,2025-10-18,1,1
SKU00307,FSSAI404621,State,2026-01-30,1,1
SKU01086,FSSAI401454,State,2027-02-27,1,1
SKU01890,FSSAI278468,None,2025-08-21,1,1
SKU01653,FSSAI782152,None,2026-01-06,1,1
SKU01848,FSSAI409129,State,2027-06-13,1,1
SKU00728,FSSAI508800,State,2026-09-15,0,1
SKU00796,FSSAI390387,State,2027-03-21,1,1
SKU00353,FSSAI871880,State,2025-10-19,1,1
SKU01750,FSSAI639596,State,2025-12-04,1,1
SKU01405,FSSAI914197,Central,2025-10-25,1,1
SKU00176,FSSAI641802,None,2025-04-18,1,1
SKU01742,FSSAI411994,None,2026-07-13,0,1
SKU00610,FSSAI749334,State,2026-01-03,1,1
SKU01966,FSSAI887567,State,2026-09-22,1,1
SKU01423,FSSAI980145,State,2027-02-27,1,1
SKU01315,FSSAI802537,State,2026-12-09,0,1
SKU00623,FSSAI744949,State,2025-07-12,1,1
SKU01030,FSSAI859375,State,2026-01-02,0,1
SKU01612,FSSAI580060,None,2025-12-07,1,1
SKU00812,FSSAI711150,Central,2026-07-28,1,1
SKU00641,FSSAI488719,None,2026-04-02,1,1
SKU00537,FSSAI559318,State,2025-04-13,1,1
SKU00452,FSSAI278988,State,2027-02-24,0,1
SKU00322,FSSAI688293,State,2027-06-11,1,1
SKU01982,FSSAI488953,State,2026-06-24,1,0
SKU01696,FSSAI963906,None,2027-03-25,1,1
SKU00991,FSSAI912783,State,2026-05-29,1,0
SKU01539,FSSAI614094,None,2026-06-14,1,0
SKU01462,FSSAI444555,State,2026-10-01,1,1
SKU00854,FSSAI765960,State,2025-10-21,1,1
SKU00513,FSSAI844466,Central,2026-07-20,1,1
SKU01712,FSSAI698752,State,2026-01-12,1,1
SKU00474,FSSAI465459,State,2025-02-07,1,1
SKU01575,FSSAI890871,Central,2027-04-14,0,1
SKU00994,FSSAI645153,State,2026-06-13,1,1
SKU00123,FSSAI232559,State,2026-01-14,1,1
SKU01317,FSSAI643490,Central,2026-08-27,1,1
SKU01094,FSSAI877935,Central,2025-03-21,0,1
SKU01112,FSSAI216561,State,2025-04-09,1,1
SKU00774,FSSAI983516,State,2027-05-30,1,1
SKU00385,FSSAI721109,State,2026-04-19,1,1
SKU01281,FSSAI153836,None,2025-08-28,1,1
SKU01725,FSSAI287852,Central,2027-03-14,0,1
SKU00402,FSSAI250427,State,2025-01-08,1,1
SKU01346,FSSAI174928,None,2025-03-24,1,0
SKU00164,FSSAI562534,None,2026-05-07,1,1
SKU01873,FSSAI881390,None,2027-04-07,1,0
SKU01430,FSSAI712165,State,2025-04-23,1,0
SKU00161,FSSAI585239,State,2025-02-07,1,1
SKU00423,FSSAI866643,State,2025-07-09,1,1
SKU00851,FSSAI664986,None,2026-05-29,1,1
SKU01050,FSSAI738795,State,2026-02-26,1,1
SKU00703,FSSAI792409,State,2025-01-25,1,1
SKU00745,FSSAI794759,State,2027-06-12,1,1
SKU01814,FSSAI986810,Central,2025-07-25,1,1
SKU00348,FSSAI761861,State,2026-10-03,1,1
SKU00653,FSSAI979327,State,2027-06-02,1,1
SKU01075,FSSAI177572,State,2025-08-13,1,1
SKU01132,FSSAI959834,Central,2025-08-03,1,1
SKU01524,FSSAI244345,State,2026-12-22,1,1
SKU00027,FSSAI413775,None,2026-01-09,1,0
SKU01425,FSSAI654504,State,2025-10-28,1,1
SKU00873,FSSAI666700,Central,2026-04-23,1,0
SKU01194,FSSAI296640,None,2025-08-15,1,1
SKU01162,FSSAI770352,Central,2025-02-02,1,1
SKU00792,FSSAI737991,State,2026-10-18,0,1
SKU01453,FSSAI573802,State,2025-08-17,1,1
SKU00843,FSSAI185930,State,2026-10-27,1,1
SKU00941,FSSAI584570,Central,2025-05-01,1,1
SKU00039,FSSAI115087,State,2026-02-08,1,1
SKU00071,FSSAI444107,None,2025-02-17,1,1
SKU00594,FSSAI887074,State,2026-03-09,1,1
SKU01461,FSSAI708802,Central,2026-03-18,0,1
SKU01346,FSSAI654823,State,2025-03-26,1,1
SKU00525,FSSAI413785,None,2025-12-01,1,1
SKU01076,FSSAI375452,Central,2025-01-05,1,1
SKU00787,FSSAI444699,State,2027-03-26,1,1
SKU01306,FSSAI950274,Central,2027-06-10,1,1
SKU01205,FSSAI203684,Central,2026-12-30,0,1
SKU01396,FSSAI928278,Central,2026-06-30,1,1
SKU01357,FSSAI378791,Central,2026-06-22,0,1
SKU01640,FSSAI933413,None,2025-07-20,1,0
SKU00875,FSSAI316122,Central,2027-04-13,1,1
SKU01940,FSSAI546120,State,2026-02-18,1,1
SKU01226,FSSAI620449,State,2025-08-18,1,1
SKU00097,FSSAI897493,Central,2026-05-19,1,1
SKU01301,FSSAI267642,State,2027-01-18,1,0
